sheet,series_key,period,value
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q4-Q1,7.363166
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4-Q1,-2.368324
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4-Q1,2.373725
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2-Q3,6.900377
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2-Q3,7.924609
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,2.167169
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,4.600081
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2-Q3,9.532419
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2-Q3,8.999256
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,6.073968
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,7.682441
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2-Q3,5.17475
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2-Q3,7.226852
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2-Q3,-0.394219
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2-Q3,2.598736
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q4-Q1,4.687153
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q4-Q1,8.926134
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-2.581693
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.180373
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q4-Q1,1.112107
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q4-Q1,9.71079
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-1.034265
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.102484
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q4-Q1,6.883017
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q4-Q1,8.436891
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q4-Q1,-3.532153
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q4-Q1,2.228939
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q2,8.07937933567149
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q2,6.60838092481016
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,-0.820749086444068
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,2.11490811897503
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q2,11.4771443490236
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q2,4.80482532176912
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,0.348637331418036
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,4.42215330062778
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q2,5.83797688477382
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q2,7.71091213205882
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q2,-1.59215781328141
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q2,0.704466538323526
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q3,5.965688
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q3,6.114674
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-1.658452
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,2.516229
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q3,9.914962
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q3,5.22553
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-0.97829
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,4.294121
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q3,3.46503
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q3,6.696303
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q3,-2.089127
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q3,1.353233
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q4,5.136036
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q4,9.884661
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-1.160325
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,2.900959
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q4,6.917978
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q4,12.092921
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-1.624986
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,1.799783
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,24Q4,3.968439
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,24Q4,8.437075
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,24Q4,-0.855861
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,24Q4,3.622816
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q1,3.883002
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q1,7.000812
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q1,-0.667683
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q1,3.457752
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q1,1.035077
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q1,7.290618
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q1,0.917101
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q1,4.041184
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q1,5.73403
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q1,6.780345
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q1,-1.697724
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q1,3.013911
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2,6.96733
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2,7.320587
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2,1.503981
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2,4.526452
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2,9.425244
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2,9.758703
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2,3.021956
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2,7.263792
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q2,5.392602
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q2,5.745421
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q2,0.53145
Chart_3,SAFE.H.U2.SME.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q2,2.757969
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q3,7.994665
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q3,0.799148
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q3,0.928749
Chart_3,SAFE.H.U2.ALL.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q3,2.351633
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FOVD.NN.AL.WP,25Q3,11.732017
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q5.FTCR.NN.AL.WP,25Q3,-5.130653
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FOVD.NN.AL.WP,25Q3,2.667839
Chart_3,SAFE.H.U2.LAR.A.0.0.0.Q9.FTCR.NN.AL.WP,25Q3,4.659126
